Gene_symbol	targetFromSourceId	transcript_id	Gene_Feature	Dataset	Disease	diseaseFromSourceMappedId	MONDO	Median_TPM	RNA_Correlation	Transcript_Representation	Probe_ID	Chromosome	Location	Beta_Q1	Beta_Q2	Beta_Median	Beta_Q4	Beta_Q5	datatypeId	chop_uuid	datasourceId
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg20954219	chr2	29522437	0.531557025726989	0.659290298236849	0.787023570746709	0.807857877764299	0.82869218478189	pediatric_cancer	4ad29992-091f-452c-bbc7-048901f2cf2c	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg20954219	chr2	29522437	0.531557025726989	0.659290298236849	0.787023570746709	0.807857877764299	0.82869218478189	pediatric_cancer	044480fb-cc0c-4280-bf8a-250ef48287e2	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg21312695	chr2	29374835	0.868576483146444	0.874730020952786	0.880883558759129	0.882212882599465	0.883542206439801	pediatric_cancer	a1580478-e32f-4caa-97df-51847279f761	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg21312695	chr2	29374835	0.868576483146444	0.874730020952786	0.880883558759129	0.882212882599465	0.883542206439801	pediatric_cancer	7f6087ab-a3b1-46aa-848e-3516f72c86b5	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg21550785	chr2	29216227	0.41111081618205	0.538055274527794	0.664999732873537	0.69939282549693	0.733785918120324	pediatric_cancer	a6e6fa3d-fe10-48fd-9034-4edd6f17d549	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000431873	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg21550785	chr2	29216227	0.41111081618205	0.538055274527794	0.664999732873537	0.69939282549693	0.733785918120324	pediatric_cancer	dd82d319-d74d-44cb-a039-8be578a067f4	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg21550785	chr2	29216227	0.41111081618205	0.538055274527794	0.664999732873537	0.69939282549693	0.733785918120324	pediatric_cancer	c7403ab3-aa20-4697-9327-3354cb174e59	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000638605	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg21550785	chr2	29216227	0.41111081618205	0.538055274527794	0.664999732873537	0.69939282549693	0.733785918120324	pediatric_cancer	028695b9-bca4-481d-a5ba-4d32f59d178e	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000642122	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	1.73	NA	NA	cg21550785	chr2	29216227	0.41111081618205	0.538055274527794	0.664999732873537	0.69939282549693	0.733785918120324	pediatric_cancer	7c3997d3-d035-40f1-8892-851c1ed858f7	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg21746633	chr2	29896237	0.399231841089026	0.42763517724507	0.456038513401114	0.687361362878714	0.918684212356314	pediatric_cancer	ba9fb383-ff3e-417b-9b64-bfea35543dd2	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg22041207	chr2	29295550	0.647927946165743	0.741833093566478	0.835738240967213	0.841021141512164	0.846304042057115	pediatric_cancer	383deb50-77c6-4961-b23c-66c03817536d	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000498037	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.04	NA	NA	cg22041207	chr2	29295550	0.647927946165743	0.741833093566478	0.835738240967213	0.841021141512164	0.846304042057115	pediatric_cancer	10731717-bb7d-4edc-b69d-1e4ac3926088	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg22041207	chr2	29295550	0.647927946165743	0.741833093566478	0.835738240967213	0.841021141512164	0.846304042057115	pediatric_cancer	777451f2-bf50-4d23-ab0c-1c3ec93900c0	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg22774280	chr2	29879120	0.513123930122063	0.676627898965738	0.840131867809412	0.853361436749356	0.866591005689301	pediatric_cancer	c9dc8b41-07e5-40ff-af03-44246bf941e6	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg23375563	chr2	29238875	0.279067898272832	0.479775259848179	0.680482621423527	0.764890479838298	0.84929833825307	pediatric_cancer	05ecb742-5590-44cd-8df4-6a124a234de2	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg23375563	chr2	29238875	0.279067898272832	0.479775259848179	0.680482621423527	0.764890479838298	0.84929833825307	pediatric_cancer	619976db-a522-4955-ac73-2d265c38602b	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg23518547	chr2	29336214	0.168426949385295	0.200059043838081	0.231691138290868	0.45476759054094	0.677844042791013	pediatric_cancer	b2763fd9-f4db-47d7-8481-bdaaed3405b5	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg23518547	chr2	29336214	0.168426949385295	0.200059043838081	0.231691138290868	0.45476759054094	0.677844042791013	pediatric_cancer	82244fbe-754b-42e8-b120-fd966bd7b115	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg24785553	chr2	29304944	0.164394578614831	0.284840041455749	0.405285504296667	0.46067387284099	0.516062241385313	pediatric_cancer	0def90b7-80bc-4cd0-b0a7-4494e383592e	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000498037	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.04	NA	NA	cg24785553	chr2	29304944	0.164394578614831	0.284840041455749	0.405285504296667	0.46067387284099	0.516062241385313	pediatric_cancer	7f0931c7-2971-4ab8-933d-31e4faa367a8	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg24785553	chr2	29304944	0.164394578614831	0.284840041455749	0.405285504296667	0.46067387284099	0.516062241385313	pediatric_cancer	0a760589-9707-4b80-af0a-187010d1855b	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg25083305	chr2	29281497	0.4768066110073	0.493125309032798	0.509444007058295	0.689985904333757	0.87052780160922	pediatric_cancer	5ec53ec5-f659-4d9e-927f-9dbd5bda1864	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg25083305	chr2	29281497	0.4768066110073	0.493125309032798	0.509444007058295	0.689985904333757	0.87052780160922	pediatric_cancer	bafd664a-6c42-417d-b3fc-5bb01c9fde2b	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg25236990	chr2	29214035	0.322581501164912	0.345396295230077	0.368211089295242	0.412585907501944	0.456960725708646	pediatric_cancer	6aba92f7-9a89-4da9-9d53-7275be66c601	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000431873	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg25236990	chr2	29214035	0.322581501164912	0.345396295230077	0.368211089295242	0.412585907501944	0.456960725708646	pediatric_cancer	fd4fe6c2-06d9-49f2-a329-07a6c2249ab9	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg25236990	chr2	29214035	0.322581501164912	0.345396295230077	0.368211089295242	0.412585907501944	0.456960725708646	pediatric_cancer	417fb9e9-5808-42a4-b636-73f6b5b5883e	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000638605	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg25236990	chr2	29214035	0.322581501164912	0.345396295230077	0.368211089295242	0.412585907501944	0.456960725708646	pediatric_cancer	f833bf55-5fd1-4377-89e3-187ae2c3f051	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000642122	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	1.73	NA	NA	cg25236990	chr2	29214035	0.322581501164912	0.345396295230077	0.368211089295242	0.412585907501944	0.456960725708646	pediatric_cancer	24fc194d-ecfb-4afb-b104-1c9416768b0a	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg25255910	chr2	29462497	0.562176897846093	0.625705994007552	0.68923509016901	0.716816469620403	0.744397849071795	pediatric_cancer	f9444686-5559-4e88-9eaf-f75979c485b1	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg25255910	chr2	29462497	0.562176897846093	0.625705994007552	0.68923509016901	0.716816469620403	0.744397849071795	pediatric_cancer	78c03494-0d64-4389-93c4-d8dcb46a1d63	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg25999722	chr2	29921700	0.0177942031900963	0.0226820025737074	0.0275698019573185	0.0299732640219512	0.032376726086584	pediatric_cancer	9c79989c-e939-424c-9e51-84d52d6932e1	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg26340916	chr2	29748163	0.514078743270606	0.5795041918446	0.644929640418593	0.701136350451278	0.757343060483964	pediatric_cancer	67dbd166-4b0d-45c1-ae57-c1a0fb49b399	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg26342342	chr2	29214805	0.763360929580885	0.783779618354295	0.804198307127706	0.827792588689074	0.851386870250443	pediatric_cancer	dfaf8db4-bc4c-4c8f-98ef-fea9e353c7b0	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000431873	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg26342342	chr2	29214805	0.763360929580885	0.783779618354295	0.804198307127706	0.827792588689074	0.851386870250443	pediatric_cancer	2fbd0024-4dc2-4499-bb2b-fdba7929e673	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg26342342	chr2	29214805	0.763360929580885	0.783779618354295	0.804198307127706	0.827792588689074	0.851386870250443	pediatric_cancer	816223d9-4c7f-44bf-b0c8-b846e72ab5cc	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000638605	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg26342342	chr2	29214805	0.763360929580885	0.783779618354295	0.804198307127706	0.827792588689074	0.851386870250443	pediatric_cancer	e1b2ea7c-5b8b-41dd-a3c4-d411e72fc9ef	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000642122	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	1.73	NA	NA	cg26342342	chr2	29214805	0.763360929580885	0.783779618354295	0.804198307127706	0.827792588689074	0.851386870250443	pediatric_cancer	97055295-ba07-4a3b-bb40-4f7ab589658b	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg26427896	chr2	29463248	0.583065637166083	0.681902901480713	0.780740165795343	0.784137919022845	0.787535672250347	pediatric_cancer	abde6b44-2f45-40bb-bc13-243ee0de9403	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg26427896	chr2	29463248	0.583065637166083	0.681902901480713	0.780740165795343	0.784137919022845	0.787535672250347	pediatric_cancer	db65725d-53d6-48bc-af8e-6a1d1aff043a	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg26628404	chr2	29330488	0.87293030645843706	0.879070363372195	0.885210420285952	0.894674186037103	0.904137951788254	pediatric_cancer	e299b0fc-8e20-4889-9da3-bde1d7f42466	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg26628404	chr2	29330488	0.87293030645843706	0.879070363372195	0.885210420285952	0.894674186037103	0.904137951788254	pediatric_cancer	4d533159-8d53-46b4-a2f2-6ac6a96d09ec	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg26647242	chr2	29817659	0.68712462553007	0.752485677159031	0.817846728787992	0.83429748992604	0.850748251064088	pediatric_cancer	0ea230d1-0ac5-47ff-8ec4-a77dfd6b37a9	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg26812378	chr2	29579606	0.619645869865966	0.721397570108588	0.823149270351211	0.833137963174769	0.843126655998328	pediatric_cancer	239e2fb7-6fec-4ae4-9024-7b8801799cf0	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg26812378	chr2	29579606	0.619645869865966	0.721397570108588	0.823149270351211	0.833137963174769	0.843126655998328	pediatric_cancer	05a9db70-f733-4fa3-8631-522406b07385	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg27068678	chr2	29922072	0.192921679480324	0.255230756886037	0.317539834291751	0.353639842040725	0.389739849789699	pediatric_cancer	2ea705e7-6a5e-4ab7-ba82-977e7cd4bd0a	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	cg27390437	chr2	29902321	0.868751674238843	0.886499762416113	0.904247850593383	0.909822485629521	0.91539712066566	pediatric_cancer	4a9ae27b-fd33-4677-a12d-f851d42f153e	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	ch.2.729349R	chr2	29273411	0.0148320803015019	0.0254223400381285	0.0360125997747551	0.0413713506913065	0.0467301016078579	pediatric_cancer	279d27fd-eed0-4073-bd2e-9a2eb17075b7	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	ch.2.729349R	chr2	29273411	0.0148320803015019	0.0254223400381285	0.0360125997747551	0.0413713506913065	0.0467301016078579	pediatric_cancer	3edecd36-a49a-4c2e-a833-848ae9bad1a8	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	ch.2.731300R	chr2	29358572	0.0287033421435874	0.0417343188287745	0.0547652955139615	0.0570421108018885	0.0593189260898156	pediatric_cancer	56e1abf2-a61f-4e21-a9d2-168fe57bb8fe	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	ch.2.731300R	chr2	29358572	0.0287033421435874	0.0417343188287745	0.0547652955139615	0.0570421108018885	0.0593189260898156	pediatric_cancer	d9a9651f-730f-4c85-bca4-c2b38810c298	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	35.63	NA	NA	ch.2.740763F	chr2	29820679	0.0114299680544003	0.0471718392764752	0.08291371049855	0.0992134758332763	0.115513241168003	pediatric_cancer	8b7d860f-7c6e-4a81-b80d-b78b15dee6aa	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.0179653546908756	31.9	cg00073794	chr2	29818472	0.273879725175134	0.905800459895257	0.943856355761063	0.952267668343203	0.965912998716255	pediatric_cancer	72236384-3df8-4766-9ee9-b29b639d54c3	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.137251710738637	31.9	cg00643897	chr2	29919811	0.014440481450823	0.0411713960139372	0.0761559889451575	0.14637136022733	0.341095773222797	pediatric_cancer	55efb028-81fe-4a93-9a68-a2e884da858d	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.221815298075477	31.9	cg01147467	chr2	29916289	0.0675562776197432	0.180928416055049	0.24923404682297	0.361542094982292	0.850316951351746	pediatric_cancer	4c507d87-852e-414f-9f9f-8f1f9106a321	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.0306086763230193	31.9	cg01412762	chr2	29529102	0.0472980352540569	0.0926849906613239	0.127506076159964	0.189549160305939	0.854399956550877	pediatric_cancer	51b18c28-83b6-4637-b2c5-ae52bfd9803b	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.42	-0.045448692137956	7.83	cg01412762	chr2	29529102	0.0472980352540569	0.0926849906613239	0.127506076159964	0.189549160305939	0.854399956550877	pediatric_cancer	972fc4dd-410b-4329-931d-7ffd843adbfa	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.211340215197114	31.9	cg02165692	chr2	29919720	0.0882973602205951	0.184214000491916	0.247882669355585	0.329388435990958	0.67111813793753	pediatric_cancer	44ac782a-0a84-497d-af5a-d58bc276b88c	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	0.305850996389745	31.9	cg02355885	chr2	29920124	0.0237865396647583	0.0412347892671144	0.051804511927341	0.0654073271380138	0.108326472324729	pediatric_cancer	c3ff1f48-886c-40e1-abdf-b360f6fd06f2	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.196868581501506	31.9	cg03602297	chr2	29919262	0.0450936503373174	0.0986046434675833	0.134141247787766	0.19753882151634	0.611063400745538	pediatric_cancer	629e68c8-cba6-48f1-9dcc-65f2fcb10649	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.0131506857471759	31.9	cg04659901	chr2	29447555	0.354718499397279	0.746680079177177	0.848297475836669	0.898247284280398	0.948209574617051	pediatric_cancer	442f5d5d-e910-4235-a822-46a6120cdf95	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.42	-0.0179572557952439	7.83	cg04659901	chr2	29447555	0.354718499397279	0.746680079177177	0.848297475836669	0.898247284280398	0.948209574617051	pediatric_cancer	99ec7013-9ddb-4f87-94de-e2c0f5194237	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.203792617775253	31.9	cg06611768	chr2	29922286	0.127923548975393	0.453804345081821	0.512726208872616	0.571441034881857	0.799982511548303	pediatric_cancer	272535fc-747d-499f-a8a1-b69ed2c226c4	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.0271725577111537	31.9	cg06905692	chr2	29921510	0.0321706709805094	0.0483567176250405	0.0545227517355125	0.0612141986557221	0.0961370916682045	pediatric_cancer	cd1cc549-e452-47d3-8cb0-11cb9d6d0085	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	five_prime_UTR	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.0271725577111537	31.9	cg06905692	chr2	29921510	0.0321706709805094	0.0483567176250405	0.0545227517355125	0.0612141986557221	0.0961370916682045	pediatric_cancer	7d99b771-3733-46f4-b028-ea13a0e0f6ad	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	0.271755298968073	31.9	cg07443217	chr2	29920719	0.025282924963822	0.0641341181782355	0.0858478220354817	0.10869193804693	0.182999503802472	pediatric_cancer	0d3123f2-e992-4caa-a6dc-524d5623b551	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	five_prime_UTR	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	0.271755298968073	31.9	cg07443217	chr2	29920719	0.025282924963822	0.0641341181782355	0.0858478220354817	0.10869193804693	0.182999503802472	pediatric_cancer	13d51911-ebf9-49a6-9000-8eb706788f44	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.497201833293289	31.9	cg07871302	chr2	29247183	0.817967281181722	0.934714970269065	0.943168795647042	0.949697194728913	0.963799675662667	pediatric_cancer	553c7bf9-e139-47a4-9775-821a98b9b68b	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.42	-0.193936001967749	7.83	cg07871302	chr2	29247183	0.817967281181722	0.934714970269065	0.943168795647042	0.949697194728913	0.963799675662667	pediatric_cancer	5e6afdb5-0a6e-4beb-b6c6-dae1af77c2b2	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.493608528998862	31.9	cg09142141	chr2	29193215	0.814402853155064	0.901832562617577	0.916205584334397	0.926215474530401	0.956895196276301	pediatric_cancer	f1f26e1e-6206-482e-a7fe-2d8711bb1bf0	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000431873	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	2.425	-0.235742370078642	14.78	cg09142141	chr2	29193215	0.814402853155064	0.901832562617577	0.916205584334397	0.926215474530401	0.956895196276301	pediatric_cancer	170d6c8b-ee79-445c-946b-af12548c040b	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.42	-0.403076561262956	7.83	cg09142141	chr2	29193215	0.814402853155064	0.901832562617577	0.916205584334397	0.926215474530401	0.956895196276301	pediatric_cancer	be3807ff-ace5-42d6-9b75-4084bbf977e7	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000638605	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	-0.383587709354954	0.22	cg09142141	chr2	29193215	0.814402853155064	0.901832562617577	0.916205584334397	0.926215474530401	0.956895196276301	pediatric_cancer	ddc99d02-c0cd-486e-b7a3-c52207e31b07	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000642122	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	10.25	-0.488777375544229	45.25	cg09142141	chr2	29193215	0.814402853155064	0.901832562617577	0.916205584334397	0.926215474530401	0.956895196276301	pediatric_cancer	e5c2072a-b924-44c3-804d-be96a9df91b8	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	three_prime_UTR	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.493608528998862	31.9	cg09142141	chr2	29193215	0.814402853155064	0.901832562617577	0.916205584334397	0.926215474530401	0.956895196276301	pediatric_cancer	ddf117c2-0f85-4b37-b5cd-e55195a4e743	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000431873	three_prime_UTR	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	2.425	-0.235742370078642	14.78	cg09142141	chr2	29193215	0.814402853155064	0.901832562617577	0.916205584334397	0.926215474530401	0.956895196276301	pediatric_cancer	8bbaf538-28a8-4f5a-bc80-bbe55fd52b86	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	three_prime_UTR	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.42	-0.403076561262956	7.83	cg09142141	chr2	29193215	0.814402853155064	0.901832562617577	0.916205584334397	0.926215474530401	0.956895196276301	pediatric_cancer	664a3cfa-6815-462a-85e8-a175389f35a8	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000642122	three_prime_UTR	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	10.25	-0.488777375544229	45.25	cg09142141	chr2	29193215	0.814402853155064	0.901832562617577	0.916205584334397	0.926215474530401	0.956895196276301	pediatric_cancer	6e2d91c2-ab32-4032-98c5-5daa83c9093a	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000389048	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	5.67	-0.1515725701447	31.9	cg09942743	chr2	29309142	0.0504482005483287	0.107435696088636	0.130591715135078	0.183721932076823	0.654991001716718	pediatric_cancer	18289b6e-4cf6-4dc3-9102-0f5b7c63ba17	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000498037	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	-0.0916796642145719	0.03	cg09942743	chr2	29309142	0.0504482005483287	0.107435696088636	0.130591715135078	0.183721932076823	0.654991001716718	pediatric_cancer	311d3723-8510-4ae9-912f-aba301c6eabb	chop_isoform_level_methylation
ALK	ENSG00000171094	ENST00000618119	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.42	-0.125504221599247	7.83	cg09942743	chr2	29309142	0.0504482005483287	0.107435696088636	0.130591715135078	0.183721932076823	0.654991001716718	pediatric_cancer	aac9e325-a315-4a1a-8c25-6776298bf725	chop_isoform_level_methylation
